"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Mexico","154","Net Production 1999-2001 (1000 I$)","2002","1000 Int. $","382504.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","2001","1000 Int. $","487636.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","2000","1000 Int. $","496704.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1999","1000 Int. $","583980.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1998","1000 Int. $","702215.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1997","1000 Int. $","691125.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1996","1000 Int. $","800192.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1995","1000 Int. $","658438.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1994","1000 Int. $","575963.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1993","1000 Int. $","455495.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1992","1000 Int. $","401952.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1991","1000 Int. $","647273.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1990","1000 Int. $","740862.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1989","1000 Int. $","634877.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1988","1000 Int. $","945988.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1987","1000 Int. $","779756.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1986","1000 Int. $","654840.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1985","1000 Int. $","643486.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1984","1000 Int. $","718465.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1983","1000 Int. $","706171.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1982","1000 Int. $","599457.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1981","1000 Int. $","815409.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1980","1000 Int. $","921014.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1979","1000 Int. $","843233.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1978","1000 Int. $","884117.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1977","1000 Int. $","886818.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1976","1000 Int. $","643166.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1975","1000 Int. $","634362.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1974","1000 Int. $","1086766.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1973","1000 Int. $","889304.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1972","1000 Int. $","910793.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1971","1000 Int. $","906412.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1970","1000 Int. $","795194.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1969","1000 Int. $","874602.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1968","1000 Int. $","1159075.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1967","1000 Int. $","1019828.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1966","1000 Int. $","1045725.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1965","1000 Int. $","1114661.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1964","1000 Int. $","1109802.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1963","1000 Int. $","1011598.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1962","1000 Int. $","938010.00000","A "
"Mexico","154","Net Production 1999-2001 (1000 I$)","1961","1000 Int. $","873834.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2007","Int. $","92.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2006","Int. $","94.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2005","Int. $","94.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2004","Int. $","100.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2003","Int. $","79.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2002","Int. $","73.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2001","Int. $","93.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","2000","Int. $","95.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1999","Int. $","111.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1998","Int. $","134.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1997","Int. $","132.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1996","Int. $","153.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1995","Int. $","125.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1994","Int. $","110.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1993","Int. $","87.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1992","Int. $","76.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1991","Int. $","123.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1990","Int. $","141.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1989","Int. $","121.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1988","Int. $","180.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1987","Int. $","149.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1986","Int. $","125.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1985","Int. $","123.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1984","Int. $","137.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1983","Int. $","135.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1982","Int. $","114.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1981","Int. $","155.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1980","Int. $","176.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1979","Int. $","161.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1978","Int. $","169.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1977","Int. $","169.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1976","Int. $","123.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1975","Int. $","121.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1974","Int. $","207.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1973","Int. $","170.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1972","Int. $","174.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1971","Int. $","173.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1970","Int. $","152.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1969","Int. $","167.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1968","Int. $","221.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1967","Int. $","195.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1966","Int. $","200.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1965","Int. $","213.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1964","Int. $","212.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1963","Int. $","193.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1962","Int. $","179.00000","A "
"Mexico","432","Gross PIN (base 1999-2001)","1961","Int. $","167.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2007","Int. $","86.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2006","Int. $","89.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2005","Int. $","90.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2004","Int. $","96.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2003","Int. $","77.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2002","Int. $","71.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2001","Int. $","92.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","2000","Int. $","94.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1999","Int. $","113.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1998","Int. $","138.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1997","Int. $","138.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1996","Int. $","163.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1995","Int. $","136.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1994","Int. $","121.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1993","Int. $","97.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1992","Int. $","87.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1991","Int. $","144.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1990","Int. $","167.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1989","Int. $","146.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1988","Int. $","222.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1987","Int. $","186.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1986","Int. $","159.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1985","Int. $","159.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1984","Int. $","181.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1983","Int. $","181.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1982","Int. $","157.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1981","Int. $","219.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1980","Int. $","253.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1979","Int. $","237.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1978","Int. $","255.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1977","Int. $","262.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1976","Int. $","196.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1975","Int. $","199.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1974","Int. $","351.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1973","Int. $","296.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1972","Int. $","313.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1971","Int. $","321.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1970","Int. $","291.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1969","Int. $","330.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1968","Int. $","452.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1967","Int. $","410.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1966","Int. $","434.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1965","Int. $","478.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1964","Int. $","491.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1963","Int. $","462.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1962","Int. $","442.00000","A "
"Mexico","434","Grs per capita PIN (base 1999-2001)","1961","Int. $","425.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2007","Int. $","92.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2006","Int. $","94.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2005","Int. $","94.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2004","Int. $","100.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2003","Int. $","79.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2002","Int. $","73.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2001","Int. $","93.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","2000","Int. $","95.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1999","Int. $","111.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1998","Int. $","134.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1997","Int. $","132.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1996","Int. $","153.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1995","Int. $","125.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1994","Int. $","110.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1993","Int. $","87.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1992","Int. $","76.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1991","Int. $","123.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1990","Int. $","141.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1989","Int. $","121.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1988","Int. $","180.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1987","Int. $","149.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1986","Int. $","125.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1985","Int. $","123.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1984","Int. $","137.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1983","Int. $","135.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1982","Int. $","114.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1981","Int. $","155.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1980","Int. $","176.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1979","Int. $","161.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1978","Int. $","169.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1977","Int. $","169.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1976","Int. $","123.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1975","Int. $","121.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1974","Int. $","207.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1973","Int. $","170.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1972","Int. $","174.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1971","Int. $","173.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1970","Int. $","152.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1969","Int. $","167.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1968","Int. $","221.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1967","Int. $","195.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1966","Int. $","200.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1965","Int. $","213.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1964","Int. $","212.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1963","Int. $","193.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1962","Int. $","179.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1961","Int. $","167.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2007","Int. $","86.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2006","Int. $","89.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2005","Int. $","90.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2004","Int. $","96.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2003","Int. $","77.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2002","Int. $","71.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2001","Int. $","92.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2000","Int. $","94.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1999","Int. $","113.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1998","Int. $","138.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1997","Int. $","138.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1996","Int. $","163.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1995","Int. $","136.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1994","Int. $","121.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1993","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1992","Int. $","87.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1991","Int. $","144.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1990","Int. $","167.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1989","Int. $","146.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1988","Int. $","222.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1987","Int. $","186.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1986","Int. $","159.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1985","Int. $","159.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1984","Int. $","181.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1983","Int. $","181.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1982","Int. $","157.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1981","Int. $","219.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1980","Int. $","253.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1979","Int. $","237.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1978","Int. $","255.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1977","Int. $","262.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1976","Int. $","196.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1975","Int. $","199.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1974","Int. $","351.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1973","Int. $","296.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1972","Int. $","312.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1971","Int. $","321.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1970","Int. $","291.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1969","Int. $","330.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1968","Int. $","452.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1967","Int. $","410.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1966","Int. $","434.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1965","Int. $","478.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1964","Int. $","491.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1963","Int. $","462.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1962","Int. $","442.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1961","Int. $","425.00000","A "

"fnSeqID","Footnote"
"A ","May include official, semi-official or estimated data"
